FPR,TPR,Threshold
0.0,0.0,inf
0.0,0.00023866348448687351,2.384185791015625e-07
0.0,0.0026252983293556086,1.1920928955078125e-07
0.0,0.005727923627684964,-0.0
0.0,0.15823389021479714,-0.2188866138458252
0.0,0.15871121718377088,-0.21910417079925537
0.0,0.6575178997613366,-0.38590478897094727
0.00023866348448687351,0.6575178997613366,-0.3859320878982544
0.00023866348448687351,0.6758949880668258,-0.39351773262023926
0.00047732696897374703,0.6758949880668258,-0.3935610055923462
0.00047732696897374703,0.6813842482100239,-0.3957648277282715
0.0007159904534606205,0.6813842482100239,-0.3957875967025757
0.0007159904534606205,0.6911694510739856,-0.39980441331863403
0.0009546539379474941,0.6911694510739856,-0.39983314275741577
0.0009546539379474941,0.794272076372315,-0.45384418964385986
0.0011933174224343676,0.794272076372315,-0.45384424924850464
0.0011933174224343676,0.8021479713603819,-0.4600685238838196
0.001431980906921241,0.8021479713603819,-0.4604376554489136
0.001431980906921241,0.8047732696897375,-0.4617021083831787
0.0016706443914081145,0.8047732696897375,-0.46199923753738403
0.0016706443914081145,0.8078758949880668,-0.4637554883956909
0.0019093078758949881,0.8078758949880668,-0.4638381004333496
0.0019093078758949881,0.8174224343675418,-0.46990758180618286
0.0021479713603818618,0.8174224343675418,-0.4699789881706238
0.0021479713603818618,0.8350835322195704,-0.48190104961395264
0.002386634844868735,0.8350835322195704,-0.48208868503570557
0.002386634844868735,0.8513126491646779,-0.4943273067474365
0.0026252983293556086,0.8513126491646779,-0.4944570064544678
0.0026252983293556086,0.8601431980906922,-0.49997401237487793
0.002863961813842482,0.8601431980906922,-0.5004934966564178
0.002863961813842482,0.8610978520286396,-0.50220787525177
0.0031026252983293555,0.8610978520286396,-0.502460777759552
0.0031026252983293555,0.8663484486873508,-0.5061057209968567
0.003341288782816229,0.8663484486873508,-0.5061525106430054
0.003341288782816229,0.8673031026252983,-0.5070458054542542
0.003579952267303103,0.8673031026252983,-0.507047712802887
0.003579952267303103,0.869928400954654,-0.5091808438301086
0.0038186157517899762,0.869928400954654,-0.5093618333339691
0.0038186157517899762,0.8725536992840095,-0.5115675926208496
0.004057279236276849,0.8725536992840095,-0.5118343830108643
0.004057279236276849,0.8747016706443914,-0.5150755047798157
0.0042959427207637235,0.8747016706443914,-0.5152458250522614
0.0042959427207637235,0.8758949880668258,-0.5172465443611145
0.004534606205250597,0.8758949880668258,-0.5173293650150299
0.004534606205250597,0.8778042959427208,-0.5191303789615631
0.00477326968973747,0.8778042959427208,-0.5191313624382019
0.00477326968973747,0.8794749403341289,-0.5213005840778351
0.005011933174224344,0.8794749403341289,-0.5216732621192932
0.005011933174224344,0.8859188544152745,-0.5262095332145691
0.005250596658711217,0.8859188544152745,-0.526621401309967
0.005250596658711217,0.8909307875894988,-0.5318427681922913
0.005727923627684964,0.8909307875894988,-0.5321072936058044
0.005727923627684964,0.8954653937947494,-0.5346900224685669
0.0059665871121718375,0.8954653937947494,-0.5347415804862976
0.0059665871121718375,0.9050119331742243,-0.5429582595825195
0.006205250596658711,0.9050119331742243,-0.5432314872741699
0.006205250596658711,0.9073985680190931,-0.545111358165741
0.006443914081145584,0.9073985680190931,-0.5452508926391602
0.006443914081145584,0.9078758949880669,-0.5456162095069885
0.006921241050119332,0.9078758949880669,-0.5456842482089996
0.006921241050119332,0.9105011933174224,-0.5492177903652191
0.007159904534606206,0.9105011933174224,-0.5494712293148041
0.007159904534606206,0.9114558472553699,-0.5500059723854065
0.007398568019093079,0.9114558472553699,-0.5504435002803802
0.007398568019093079,0.9116945107398569,-0.5507779717445374
0.0076372315035799524,0.9116945107398569,-0.550966739654541
0.0076372315035799524,0.9126491646778043,-0.5521261990070343
0.008114558472553698,0.9126491646778043,-0.5523476898670197
0.008114558472553698,0.9143198090692124,-0.5536361038684845
0.008591885441527447,0.9143198090692124,-0.5544985830783844
0.008591885441527447,0.9174224343675418,-0.5575151443481445
0.009069212410501194,0.9174224343675418,-0.5581300258636475
0.009069212410501194,0.9195704057279236,-0.5599718391895294
0.009307875894988066,0.9195704057279236,-0.5600735545158386
0.009307875894988066,0.9217183770883055,-0.563593327999115
0.00954653937947494,0.9217183770883055,-0.5639862418174744
0.00954653937947494,0.9219570405727924,-0.5647507309913635
0.010023866348448688,0.9219570405727924,-0.5653643608093262
0.010023866348448688,0.9224343675417661,-0.5654966831207275
0.01026252983293556,0.9224343675417661,-0.5655011236667633
0.01026252983293556,0.924343675417661,-0.5665342807769775
0.010501193317422435,0.924343675417661,-0.5668178200721741
0.010501193317422435,0.924582338902148,-0.5668978095054626
0.010739856801909307,0.924582338902148,-0.5668998658657074
0.010739856801909307,0.9262529832935561,-0.5697901546955109
0.010978520286396181,0.9262529832935561,-0.5700816512107849
0.010978520286396181,0.9267303102625298,-0.5705540478229523
0.011217183770883056,0.9267303102625298,-0.5708222389221191
0.011217183770883056,0.9269689737470167,-0.5711173713207245
0.011455847255369928,0.9269689737470167,-0.5715452134609222
0.011455847255369928,0.930310262529833,-0.5749664306640625
0.011694510739856803,0.930310262529833,-0.5756113529205322
0.011694510739856803,0.931980906921241,-0.5769194960594177
0.011933174224343675,0.931980906921241,-0.5769381523132324
0.011933174224343675,0.9326968973747016,-0.5776926577091217
0.01217183770883055,0.9326968973747016,-0.5788505971431732
0.01217183770883055,0.9331742243436754,-0.5801369249820709
0.012649164677804296,0.9331742243436754,-0.5815906524658203
0.012649164677804296,0.9334128878281623,-0.5821273326873779
0.012887828162291169,0.9334128878281623,-0.582596480846405
0.012887828162291169,0.9338902147971361,-0.5828747749328613
0.01360381861575179,0.9338902147971361,-0.5843341946601868
0.01360381861575179,0.9355608591885441,-0.5851491689682007
0.013842482100238664,0.9355608591885441,-0.5852718651294708
0.013842482100238664,0.9379474940334129,-0.58918896317482
0.014319809069212411,0.9379474940334129,-0.5898544192314148
0.014319809069212411,0.9386634844868735,-0.5905989408493042
0.014558472553699284,0.9386634844868735,-0.5914159119129181
0.014558472553699284,0.939618138424821,-0.5917585492134094
0.014797136038186158,0.939618138424821,-0.5932646691799164
0.014797136038186158,0.9400954653937947,-0.59383225440979
0.015274463007159905,0.9400954653937947,-0.5941718220710754
0.015274463007159905,0.9408114558472553,-0.5950852334499359
0.015513126491646777,0.9408114558472553,-0.595574289560318
0.015513126491646777,0.9410501193317422,-0.595670759677887
0.015751789976133652,0.9410501193317422,-0.5961868166923523
0.015751789976133652,0.9417661097852028,-0.5967476963996887
0.015990453460620526,0.9417661097852028,-0.5982109308242798
0.015990453460620526,0.9420047732696898,-0.5989030599594116
0.01646778042959427,0.9420047732696898,-0.5998997688293457
0.01646778042959427,0.9422434367541767,-0.6011779308319092
0.016706443914081145,0.9422434367541767,-0.6013199687004089
0.016706443914081145,0.9424821002386635,-0.6013602912425995
0.01694510739856802,0.9424821002386635,-0.6021094918251038
0.01694510739856802,0.9431980906921241,-0.6024753451347351
0.017422434367541765,0.9431980906921241,-0.6032060384750366
0.017422434367541765,0.9439140811455847,-0.6038490831851959
0.017899761336515514,0.9439140811455847,-0.6045846045017242
0.017899761336515514,0.9453460620525059,-0.6063413918018341
0.01837708830548926,0.9453460620525059,-0.6068003177642822
0.01837708830548926,0.9455847255369928,-0.6070915460586548
0.018854415274463007,0.9455847255369928,-0.6072646677494049
0.018854415274463007,0.9467780429594272,-0.6085961163043976
0.01909307875894988,0.9467780429594272,-0.6092322468757629
0.01909307875894988,0.9477326968973747,-0.6097778081893921
0.019331742243436756,0.9477326968973747,-0.6099022328853607
0.019331742243436756,0.9482100238663485,-0.6107375919818878
0.019570405727923627,0.9482100238663485,-0.6109089851379395
0.019570405727923627,0.948926014319809,-0.6122434139251709
0.0198090692124105,0.948926014319809,-0.6122806370258331
0.0198090692124105,0.9494033412887828,-0.6128697991371155
0.02052505966587112,0.9494033412887828,-0.6134622693061829
0.02052505966587112,0.9496420047732697,-0.6134963035583496
0.020763723150357995,0.9496420047732697,-0.6144831776618958
0.020763723150357995,0.9498806682577565,-0.6149862706661224
0.02100238663484487,0.9498806682577565,-0.6157688200473785
0.02100238663484487,0.9501193317422434,-0.615790605545044
0.021241050119331743,0.9501193317422434,-0.6161919236183167
0.021241050119331743,0.9503579952267303,-0.6162308156490326
0.02171837708830549,0.9503579952267303,-0.6170353591442108
0.02171837708830549,0.9522673031026253,-0.6227236986160278
0.02243436754176611,0.9522673031026253,-0.6237706542015076
0.02243436754176611,0.9525059665871122,-0.6239455342292786
0.022673031026252982,0.9525059665871122,-0.6244181990623474
0.022673031026252982,0.952744630071599,-0.62453493475914
0.022911694510739856,0.952744630071599,-0.6251872181892395
0.022911694510739856,0.9529832935560859,-0.6257343292236328
0.02315035799522673,0.9529832935560859,-0.6264921128749847
0.02315035799522673,0.9541766109785202,-0.6280927658081055
0.023627684964200476,0.9541766109785202,-0.6284657716751099
0.023627684964200476,0.9556085918854416,-0.6303977966308594
0.024105011933174224,0.9556085918854416,-0.6310727894306183
0.024105011933174224,0.9568019093078759,-0.6317133903503418
0.02458233890214797,0.9568019093078759,-0.6321889162063599
0.02458233890214797,0.9570405727923628,-0.6326134204864502
0.024821002386634844,0.9570405727923628,-0.6328195333480835
0.024821002386634844,0.9572792362768496,-0.6332719027996063
0.025059665871121718,0.9572792362768496,-0.6333673000335693
0.025059665871121718,0.9587112171837708,-0.6349228918552399
0.025298329355608593,0.9587112171837708,-0.6352044343948364
0.025298329355608593,0.9589498806682577,-0.6354037821292877
0.025775656324582338,0.9589498806682577,-0.6359462738037109
0.025775656324582338,0.9591885441527447,-0.6360309422016144
0.026014319809069212,0.9591885441527447,-0.6366785168647766
0.026014319809069212,0.9596658711217184,-0.6370376646518707
0.026252983293556086,0.9596658711217184,-0.6375067830085754
0.026252983293556086,0.9608591885441528,-0.6384552121162415
0.02673031026252983,0.9608591885441528,-0.6390178799629211
0.02673031026252983,0.9615751789976134,-0.6396890580654144
0.02720763723150358,0.9615751789976134,-0.6399420499801636
0.02720763723150358,0.9618138424821002,-0.6401073932647705
0.027446300715990454,0.9618138424821002,-0.641060084104538
0.027446300715990454,0.9625298329355608,-0.6419720351696014
0.0279236276849642,0.9625298329355608,-0.6432251930236816
0.0279236276849642,0.9630071599045346,-0.6447173357009888
0.028639618138424822,0.9630071599045346,-0.6453129947185516
0.028639618138424822,0.9632458233890214,-0.6455000042915344
0.028878281622911693,0.9632458233890214,-0.6455074846744537
0.028878281622911693,0.9634844868735084,-0.6456702351570129
0.029355608591885442,0.9634844868735084,-0.6457447409629822
0.029355608591885442,0.9637231503579953,-0.6462107598781586
0.030787589498806684,0.9637231503579953,-0.6472676992416382
0.030787589498806684,0.9644391408114559,-0.6478458046913147
0.031503579952267304,0.9644391408114559,-0.6481859683990479
0.031503579952267304,0.9651551312649165,-0.6487097144126892
0.03198090692124105,0.9651551312649165,-0.6491131782531738
0.03198090692124105,0.9653937947494033,-0.6492045521736145
0.03269689737470167,0.9653937947494033,-0.6505290865898132
0.03269689737470167,0.9658711217183771,-0.6508980989456177
0.033651551312649165,0.9658711217183771,-0.6513300240039825
0.033651551312649165,0.9663484486873508,-0.651631623506546
0.03389021479713604,0.9663484486873508,-0.651944637298584
0.03389021479713604,0.9670644391408114,-0.6527336239814758
0.03436754176610979,0.9670644391408114,-0.652828186750412
0.03436754176610979,0.9673031026252983,-0.6529439687728882
0.034606205250596656,0.9673031026252983,-0.6530458927154541
0.034606205250596656,0.9684964200477327,-0.6541729867458344
0.03532219570405728,0.9684964200477327,-0.6558636426925659
0.03532219570405728,0.9687350835322196,-0.6561375260353088
0.03556085918854415,0.9687350835322196,-0.6562051177024841
0.03556085918854415,0.9689737470167065,-0.6566548645496368
0.03675417661097852,0.9689737470167065,-0.6574065089225769
0.03675417661097852,0.9696897374701671,-0.6582034528255463
0.037231503579952266,0.9696897374701671,-0.658983588218689
0.037231503579952266,0.9699284009546539,-0.6615744531154633
0.037708830548926014,0.9699284009546539,-0.6623597741127014
0.037708830548926014,0.9701670644391408,-0.6625225245952606
0.03794749403341289,0.9701670644391408,-0.6625415086746216
0.03794749403341289,0.9704057279236277,-0.6625853776931763
0.03842482100238664,0.9704057279236277,-0.663458526134491
0.03842482100238664,0.9706443914081145,-0.6636800765991211
0.03914081145584725,0.9706443914081145,-0.664762020111084
0.03914081145584725,0.9711217183770883,-0.6668401956558228
0.040811455847255367,0.9711217183770883,-0.6700891554355621
0.040811455847255367,0.9713603818615751,-0.6709555387496948
0.041766109785202864,0.9713603818615751,-0.6718966960906982
0.041766109785202864,0.971599045346062,-0.6719227433204651
0.04200477326968974,0.971599045346062,-0.6719489395618439
0.04200477326968974,0.9718377088305489,-0.6719635128974915
0.04248210023866349,0.9718377088305489,-0.6724808514118195
0.04248210023866349,0.9720763723150359,-0.672565758228302
0.04295942720763723,0.9720763723150359,-0.6733639240264893
0.04295942720763723,0.9723150357995227,-0.6738503277301788
0.04367541766109785,0.9723150357995227,-0.6739539206027985
0.04367541766109785,0.9727923627684965,-0.6742633879184723
0.043914081145584725,0.9727923627684965,-0.6742798686027527
0.043914081145584725,0.9732696897374702,-0.6746346354484558
0.0441527446300716,0.9732696897374702,-0.6746776401996613
0.0441527446300716,0.9739856801909308,-0.6754439473152161
0.044391408114558474,0.9739856801909308,-0.6758158802986145
0.044391408114558474,0.9742243436754177,-0.6761423051357269
0.04582338902147971,0.9742243436754177,-0.6780605018138885
0.04582338902147971,0.9744630071599045,-0.6780986189842224
0.04606205250596659,0.9744630071599045,-0.6782292127609253
0.04606205250596659,0.9749403341288783,-0.6788488626480103
0.04916467780429594,0.9749403341288783,-0.6844019591808319
0.04916467780429594,0.9751789976133651,-0.6845312714576721
0.04964200477326969,0.9751789976133651,-0.685011088848114
0.04964200477326969,0.9756563245823389,-0.6856440007686615
0.051073985680190934,0.9756563245823389,-0.6890997588634491
0.051073985680190934,0.9758949880668257,-0.6895484626293182
0.05250596658711217,0.9758949880668257,-0.6906409561634064
0.05250596658711217,0.9761336515513126,-0.691481202840805
0.053221957040572795,0.9761336515513126,-0.6921207308769226
0.053221957040572795,0.977326968973747,-0.6932935416698456
0.05393794749403341,0.977326968973747,-0.6944534778594971
0.05393794749403341,0.9775656324582339,-0.694720059633255
0.05536992840095466,0.9775656324582339,-0.6961793899536133
0.05536992840095466,0.9778042959427208,-0.6968753933906555
0.057756563245823386,0.9778042959427208,-0.698498398065567
0.057756563245823386,0.9780429594272076,-0.698974609375
0.059427207637231506,0.9780429594272076,-0.6996400058269501
0.059427207637231506,0.9782816229116945,-0.6997705399990082
0.059665871121718374,0.9782816229116945,-0.700276106595993
0.059665871121718374,0.9789976133651551,-0.7008139193058014
0.06014319809069212,0.9789976133651551,-0.7014050185680389
0.06014319809069212,0.979236276849642,-0.7015628516674042
0.060859188544152745,0.979236276849642,-0.7021601498126984
0.060859188544152745,0.9794749403341289,-0.7021631896495819
0.061336515513126494,0.9794749403341289,-0.702675461769104
0.061336515513126494,0.9799522673031026,-0.7027374505996704
0.06252983293556086,0.9799522673031026,-0.7041028738021851
0.06252983293556086,0.9804295942720763,-0.704475998878479
0.06300715990453461,0.9804295942720763,-0.7047678232192993
0.06300715990453461,0.9806682577565633,-0.7049090564250946
0.0639618138424821,0.9806682577565633,-0.7066086828708649
0.0639618138424821,0.981145584725537,-0.7067002058029175
0.06706443914081145,0.981145584725537,-0.7094853222370148
0.06706443914081145,0.9813842482100239,-0.7098037600517273
0.06730310262529833,0.9813842482100239,-0.71023029088974
0.06730310262529833,0.9816229116945108,-0.7103334069252014
0.0675417661097852,0.9816229116945108,-0.7103626728057861
0.0675417661097852,0.9818615751789976,-0.7105160653591156
0.06873508353221958,0.9818615751789976,-0.7122787237167358
0.06873508353221958,0.9821002386634845,-0.7124627232551575
0.06921241050119331,0.9821002386634845,-0.7131270468235016
0.06921241050119331,0.9823389021479714,-0.7132149934768677
0.07040572792362769,0.9823389021479714,-0.7144039869308472
0.07040572792362769,0.9828162291169451,-0.7145959734916687
0.07159904534606205,0.9828162291169451,-0.7152122557163239
0.07159904534606205,0.983054892601432,-0.7156286239624023
0.0720763723150358,0.983054892601432,-0.7162522077560425
0.0720763723150358,0.9832935560859188,-0.7164161205291748
0.07446300715990453,0.9832935560859188,-0.7179954946041107
0.07446300715990453,0.9837708830548926,-0.7190395891666412
0.0756563245823389,0.9837708830548926,-0.7203439474105835
0.0756563245823389,0.9840095465393794,-0.7203539907932281
0.07852028639618139,0.9840095465393794,-0.7217497229576111
0.07852028639618139,0.9842482100238663,-0.7217998504638672
0.08138424821002387,0.9842482100238663,-0.7251700758934021
0.08138424821002387,0.98472553699284,-0.7261996269226074
0.08162291169451073,0.98472553699284,-0.726209282875061
0.08162291169451073,0.984964200477327,-0.7264595329761505
0.08448687350835322,0.984964200477327,-0.7282562553882599
0.08448687350835322,0.9854415274463008,-0.7285327315330505
0.08496420047732697,0.9854415274463008,-0.7290433049201965
0.08496420047732697,0.9856801909307876,-0.7290564477443695
0.08520286396181384,0.9856801909307876,-0.729521632194519
0.08520286396181384,0.9859188544152745,-0.7297256290912628
0.08568019093078759,0.9859188544152745,-0.729803055524826
0.08568019093078759,0.9861575178997614,-0.7298256158828735
0.08615751789976134,0.9861575178997614,-0.7300982773303986
0.08615751789976134,0.9866348448687351,-0.7301600873470306
0.08758949880668258,0.9866348448687351,-0.731841117143631
0.08758949880668258,0.986873508353222,-0.7318792939186096
0.08854415274463007,0.986873508353222,-0.7330239415168762
0.08854415274463007,0.9871121718377088,-0.7331598699092865
0.08878281622911695,0.9871121718377088,-0.733355313539505
0.08878281622911695,0.9873508353221957,-0.7334545850753784
0.09164677804295943,0.9873508353221957,-0.7370684444904327
0.09164677804295943,0.9875894988066826,-0.7373085618019104
0.09188544152744631,0.9875894988066826,-0.737663984298706
0.09188544152744631,0.9878281622911694,-0.7376938164234161
0.09236276849642004,0.9878281622911694,-0.738430917263031
0.09236276849642004,0.9880668257756563,-0.738730788230896
0.0964200477326969,0.9880668257756563,-0.742146760225296
0.0964200477326969,0.9883054892601432,-0.7422910928726196
0.09689737470167065,0.9883054892601432,-0.7428783476352692
0.09689737470167065,0.98854415274463,-0.7430912852287292
0.1035799522673031,0.98854415274463,-0.7474995851516724
0.1035799522673031,0.9887828162291169,-0.7475021779537201
0.1071599045346062,0.9887828162291169,-0.7507932782173157
0.1071599045346062,0.9890214797136038,-0.7509519159793854
0.10835322195704057,0.9890214797136038,-0.7512952387332916
0.10835322195704057,0.9892601431980907,-0.7515156716108322
0.10859188544152745,0.9892601431980907,-0.7517320811748505
0.10859188544152745,0.9894988066825776,-0.7519473284482956
0.11217183770883055,0.9894988066825776,-0.754681333899498
0.11217183770883055,0.9897374701670645,-0.7547148019075394
0.11336515513126491,0.9897374701670645,-0.7558415234088898
0.11336515513126491,0.9899761336515513,-0.7562264502048492
0.11670644391408115,0.9899761336515513,-0.7606937885284424
0.11670644391408115,0.9902147971360382,-0.7608819603919983
0.11718377088305489,0.9902147971360382,-0.7610345929861069
0.11718377088305489,0.9904534606205251,-0.7610676288604736
0.11813842482100238,0.9904534606205251,-0.761598140001297
0.11813842482100238,0.990692124105012,-0.7616937756538391
0.11909307875894988,0.990692124105012,-0.7621213048696518
0.11909307875894988,0.9909307875894988,-0.7624925673007965
0.11933174224343675,0.9909307875894988,-0.7627673447132111
0.11933174224343675,0.9911694510739857,-0.7632268071174622
0.1198090692124105,0.9911694510739857,-0.7633722722530365
0.1198090692124105,0.9914081145584726,-0.7634972035884857
0.12195704057279236,0.9914081145584726,-0.7656945735216141
0.12195704057279236,0.9916467780429594,-0.7661735117435455
0.12529832935560858,0.9916467780429594,-0.7698001116514206
0.12529832935560858,0.9918854415274463,-0.7698727697134018
0.1276849642004773,0.9918854415274463,-0.7713772356510162
0.1276849642004773,0.9921241050119332,-0.7715334296226501
0.1288782816229117,0.9921241050119332,-0.7726865708827972
0.1288782816229117,0.99236276849642,-0.7727519273757935
0.13460620525059666,0.99236276849642,-0.7763586938381195
0.13460620525059666,0.9926014319809069,-0.7763677388429642
0.13627684964200476,0.9926014319809069,-0.7769892066717148
0.13627684964200476,0.9928400954653938,-0.7771481424570084
0.1369928400954654,0.9928400954653938,-0.7776904702186584
0.1369928400954654,0.9930787589498806,-0.7781102061271667
0.14248210023866348,0.9930787589498806,-0.7805835753679276
0.14248210023866348,0.9933174224343675,-0.7806280702352524
0.14558472553699284,0.9933174224343675,-0.7833562344312668
0.14558472553699284,0.9935560859188545,-0.7833745181560516
0.1467780429594272,0.9935560859188545,-0.783776193857193
0.1467780429594272,0.9937947494033413,-0.7838054001331329
0.14821002386634846,0.9937947494033413,-0.7849509119987488
0.14821002386634846,0.9940334128878282,-0.7849672138690948
0.15178997613365156,0.9940334128878282,-0.7867037355899811
0.15178997613365156,0.9942720763723151,-0.7868134379386902
0.1558472553699284,0.9942720763723151,-0.7886309325695038
0.1558472553699284,0.9945107398568019,-0.7886869609355927
0.16658711217183772,0.9945107398568019,-0.7960091680288315
0.16658711217183772,0.9947494033412888,-0.7962054759263992
0.16992840095465395,0.9947494033412888,-0.7995855659246445
0.16992840095465395,0.9949880668257757,-0.7996491193771362
0.17159904534606205,0.9949880668257757,-0.8003483712673187
0.17159904534606205,0.9952267303102625,-0.8004435002803802
0.1794749403341289,0.9952267303102625,-0.80381740629673
0.1794749403341289,0.9954653937947494,-0.8040125966072083
0.18233890214797135,0.9954653937947494,-0.8058149814605713
0.18233890214797135,0.9957040572792363,-0.8061600029468536
0.18758949880668258,0.9957040572792363,-0.8102119714021683
0.18758949880668258,0.9959427207637231,-0.8102989792823792
0.1964200477326969,0.9959427207637231,-0.8163345754146576
0.1964200477326969,0.99618138424821,-0.8164747953414917
0.19761336515513125,0.99618138424821,-0.8178422152996063
0.19761336515513125,0.9964200477326969,-0.8179135769605637
0.24033412887828162,0.9964200477326969,-0.8432935476303101
0.24033412887828162,0.9966587112171837,-0.8434715569019318
0.2992840095465394,0.9966587112171837,-0.8707062304019928
0.2992840095465394,0.9968973747016706,-0.8708655536174774
0.30214797136038185,0.9968973747016706,-0.8719782084226608
0.30214797136038185,0.9971360381861575,-0.8720135241746902
0.31050119331742243,0.9971360381861575,-0.8752431422472
0.31050119331742243,0.9973747016706443,-0.8752893730998039
0.31861575178997614,0.9973747016706443,-0.879046268761158
0.31861575178997614,0.9976133651551312,-0.8793562799692154
0.3269689737470167,0.9976133651551312,-0.8827322199940681
0.3269689737470167,0.9978520286396182,-0.8828913494944572
0.3431980906921241,0.9978520286396182,-0.8901402428746223
0.3431980906921241,0.9980906921241051,-0.8903508111834526
0.3489260143198091,0.9980906921241051,-0.8923669159412384
0.3489260143198091,0.9983293556085919,-0.8924717307090759
0.3501193317422434,0.9983293556085919,-0.8929527252912521
0.3501193317422434,0.9985680190930788,-0.8929661065340042
0.3761336515513127,0.9985680190930788,-0.9043088406324387
0.3761336515513127,0.9988066825775657,-0.9043514505028725
0.3863961813842482,0.9988066825775657,-0.9084560871124268
0.3863961813842482,0.9990453460620525,-0.9084728434681892
0.4300715990453461,0.9990453460620525,-0.926654726266861
0.4300715990453461,0.9992840095465394,-0.926765650510788
0.4801909307875895,0.9992840095465394,-0.9485682770609856
0.4801909307875895,0.9995226730310263,-0.9487177804112434
0.5009546539379475,0.9995226730310263,-0.9559464380145073
0.5009546539379475,0.9997613365155131,-0.9559907056391239
0.5928400954653938,0.9997613365155131,-0.9927420746535063
0.5928400954653938,1.0,-0.9928002581000328
1.0,1.0,-1.4692218601703644
